#ItemId,Category,Price,StackMax,Rank,Name,Subcategory,Level,Jobs,CrestSlots,Quality,Gender
19508,1,1000,255,1,Coin Pouch (1000 G),1,,,,,
19509,1,10000,255,1,Coin Pouch (10000 G),1,,,,,
19510,1,1000,255,1,Rift Crystal (1000 RP),1,,,,,
19511,1,1000,255,1,Blood Orb (1000 BO),1,,,,,
21182,1,10,99,1,Ghost Marshmallow,1,,,,,
21183,1,10,99,1,Skull Gummy,1,,,,,
21328,1,10,99,1,Finest Chocolate Cake,1,,,,,
21329,1,10,99,1,Sweet Honey Cake,1,,,,,
21484,1,0,99,0,3.2ex:Fighter：direct down-thrust technique,1,,,,,
21485,1,0,99,0,3.2ex:fighter：nadir thrust stiff,1,,,,,
21486,1,0,99,0,3.3ex: fighter：canopy slash technique,1,,,,,
21487,1,0,99,0,3.3ex:fighter：canopy slash Tsuyoshi,1,,,,,
21488,1,0,99,0,3.2ex: hunter stiff shot technique,1,,,,,
21489,1,0,99,0,3.2ex: hunter stiff shot stiff,1,,,,,
21490,1,0,99,0,3.3ex: hunter descending explosive flame arrow technique,1,,,,,
21491,1,0,99,0,3.3ex: hunter falling explosive arrow Tsuyoshi,1,,,,,
21492,1,0,99,0,3.2ex: Priest Cure Spot Technique,1,,,,,
21493,1,0,99,0,3.2ex: Priest Cure Spot Tsuyoshi,1,,,,,
21494,1,0,99,0,3.3ex: priest defense riser technique,1,,,,,
21495,1,0,99,0,"3.3ex: Priest defense riser, stiff",1,,,,,
21496,1,0,99,0,3.2ex: Shield rampertrade technique,1,,,,,
21497,1,0,99,0,3.2ex: shield rampertrade stiff,1,,,,,
21498,1,0,99,0,3.3ex: shield cent wall technique,1,,,,,
21499,1,0,99,0,3.3ex: shield cent wall stiff,1,,,,,
21500,1,0,99,0,3.2ex: Seeker kick jump technique,1,,,,,
21501,1,0,99,0,3.2ex: seeker kick jump stiff,1,,,,,
21502,1,0,99,0,3.3ex: Seeker agit-splitting technique,1,,,,,
21503,1,0,99,0,"3.3ex: Seeker agit-split, stiff",1,,,,,
21504,1,0,99,0,3.2ex: Sorcerer Flame Wall technique,1,,,,,
21505,1,0,99,0,3.2ex: Sorcerer Flame Wall Tsuyoshi,1,,,,,
21506,1,0,99,0,3.3ex: Sorcerer Frost Spike technique,1,,,,,
21507,1,0,99,0,"3.3ex: Sorcerer Frost Spike, stiff",1,,,,,
21508,1,0,99,0,3.2ex: Eleacha healing flash technique,1,,,,,
21509,1,0,99,0,3.2ex: Eleacha healing flash Tsuyoshi,1,,,,,
21510,1,0,99,0,3.3ex: Eleacha reduced magic bow technique,1,,,,,
21511,1,0,99,0,3.3ex: Eleacha reduced anti-magic bow stiff,1,,,,,
21512,1,0,99,0,3.2ex: Warrior kawashi slash technique,1,,,,,
21513,1,0,99,0,3.2ex:Warrior kawashi slash Tsuyoshi,1,,,,,
21514,1,0,99,0,3.3ex: Warrior large wheel slash technique,1,,,,,
21515,1,0,99,0,3.3ex: Warrior large wheel slash Tsuyoshi,1,,,,,
21516,1,0,99,0,3.2ex: Alchemialma Wape technique,1,,,,,
21517,1,0,99,0,3.2ex: Alchemia alma wipe stiff,1,,,,,
21518,1,0,99,0,3.3ex: Alchemilex Elementa technique,1,,,,,
21519,1,0,99,0,3.3ex: Alchemilex elementa stiff,1,,,,,
21520,1,0,99,0,3.2ex: Spirancol spike technique,1,,,,,
21521,1,0,99,0,"3.2ex: Spirancol spike, stiff.",1,,,,,
21522,1,0,99,0,3.3ex: Spirancure Grastha technique,1,,,,,
21523,1,0,99,0,3.3ex: Spirancure grastha Tsuyoshi,1,,,,,
21524,1,0,99,0,3.2 Exquisite Skills：High Scepter：Eclipse Bright,1,,,,,
21525,1,0,99,0,3.3 Exquisite Skills：High Scepter：Phantom Edge,1,,,,,
21526,1,0,99,0,Exception AB：High Scepter：Four Blows Down,1,,,,,
21527,1,0,99,0,Exception AB：High Scepter：Arc Strike Down,1,,,,,
21528,1,0,99,0,Exception AB：High Scepter：Sora Fork Falling,1,,,,,
21529,1,0,99,0,Exceedingly skill AB：High scepter：Ascending and falling down,1,,,,,
21530,1,0,99,0,Exception AB：High Scepter：Everlasting Strike,1,,,,,
21531,1,0,99,0,Exhaustive AB：High Scepter：Partial Aspiration,1,,,,,
21532,1,0,99,0,Exquisite AB：High Scepter：Empty Fork Inhaler,1,,,,,
21533,1,0,99,0,Exhaustive AB：High Scepter：Ascent Absorption,1,,,,,
21534,1,0,99,0,Exception AB：High Scepter：Four Strikes Absorption,1,,,,,
21535,1,0,99,0,Exception AB：High Scepter：Arc Blast Absorption,1,,,,,
21536,1,0,99,0,Exquisite AB：High Scepter：Transferring Strikes (3.2),1,,,,,
21537,1,0,99,0,Exquisite AB：High Scepter：Streamlining (3.2),1,,,,,
21631,1,0,1,1,Become LV.90 Orb (Fighter),1,,,,,
21632,1,0,1,1,Become LV.90 Orb (Shield Sage),1,,,,,
21633,1,0,1,1,Become LV.90 Orb (Hunter),1,,,,,
21634,1,0,1,1,Become LV.90 Orb (Priest),1,,,,,
21635,1,0,1,1,Become LV.90 Orb (Sorcerer),1,,,,,
21636,1,0,1,1,Become LV.90 Orb (Seeker),1,,,,,
21637,1,0,1,1,Become LV.90 Orb (Element Archer),1,,,,,
21638,1,0,1,1,Become LV.90 Orb (Warrior),1,,,,,
21639,1,0,1,1,Become LV.90 Orb (Alchemist),1,,,,,
21640,1,0,1,1,Become LV.90 Orb (Spirit Lancer),1,,,,,
21641,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Fighter),1,,,,,
21642,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Shield Sage),1,,,,,
21643,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Hunter),1,,,,,
21644,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Priest),1,,,,,
21645,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Sorcerer),1,,,,,
21646,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Seeker),1,,,,,
21647,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Element Archer),1,,,,,
21648,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Warrior),1,,,,,
21649,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Alchemist),1,,,,,
21650,1,0,1,1,Season 1～2 War Skill/Job Training Full Unlock (Spirit Lancer),1,,,,,
23113,1,1,255,1,Gold Dragon Mark,1,,,,,
23114,1,10,255,1,Gold Dragon Mark,1,,,,,
23115,1,100,255,1,Gold Dragon Mark,1,,,,,
23116,1,1,255,1,Silver Dragon Mark,1,,,,,
23117,1,10,255,1,Silver Dragon Mark,1,,,,,
23118,1,100,255,1,Silver Dragon Mark,1,,,,,
23119,1,1,255,1,Red Dragon Mark,1,,,,,
23120,1,10,255,1,Red Dragon Mark,1,,,,,
23121,1,100,255,1,Red Dragon Mark,1,,,,,
23122,1,1,255,1,Bitterblack Maze Reset Ticket,1,,,,,
23123,1,0,1,1,Orb of Growth (LV.80),1,,,,,
23365,1,0,99,80,Event Ticket (White Day),8,,,,,
23366,1,0,99,80,Event Ticket (3rd Anniversary),8,,,,,
23367,1,0,99,80,Event Ticket (Golden Palace),8,,,,,
23368,1,0,99,80,Event Ticket,8,,,,,
23369,1,0,99,80,Event Ticket,8,,,,,
23370,1,0,99,80,Event Ticket,8,,,,,
23371,1,0,99,80,Event Ticket,8,,,,,
23372,1,0,99,80,Event Ticket,8,,,,,
23373,1,0,99,80,Event Ticket,8,,,,,
23374,1,0,99,80,Event Ticket,8,,,,,
23375,1,0,99,80,Bonus Dungeon Ticket (SP),8,,,,,
23411,1,100,99,80,Bonus Dungeon Ticket (JP),8,,,,,
23412,1,100,99,80,Bonus Dungeon Ticket (HO),8,,,,,
23413,1,0,255,1,Job Point,1,,,,,
23545,1,10,99,1,Halloween Petit Muffin,1,,,,,
23546,1,10,99,1,Angelic Wafer,1,,,,,
23547,1,10,99,1,Devil's Nougat,1,,,,,
23548,1,10,99,1,Sparkling Snow Large Crystal,1,,,,,
24722,1,500,10,15,Dispelling Holy Water,1,,,,,
24742,1,100,10,130,Dragon Fighting Talisman,1,,,,,
24743,1,100,10,130,Dragon Protection Talisman,1,,,,,
24786,1,0,1,1,Become LV.100 Orb (Fighter),1,,,,,
24787,1,0,1,1,Become LV.100 Orb (Shield Sage),1,,,,,
24788,1,0,1,1,Become LV.100 Orb (Hunter),1,,,,,
24789,1,0,1,1,Become LV.100 Orb (Priest),1,,,,,
24790,1,0,1,1,Become LV.100 Orb (Sorcerer),1,,,,,
24791,1,0,1,1,Become LV.100 Orb (Seeker),1,,,,,
24792,1,0,1,1,Become LV.100 Orb (Element Archer),1,,,,,
24793,1,0,1,1,Become LV.100 Orb (Warrior),1,,,,,
24794,1,0,1,1,Become LV.100 Orb (Alchemist),1,,,,,
24795,1,0,1,1,Become LV.100 Orb (Spirit Lancer),1,,,,,
24796,1,0,1,1,Become LV.100 Orb (High Scepter),1,,,,,
24797,1,0,1,1,Orb of Growth (LV.90),1,,,,,
24798,1,0,1,1,Orb of Growth (LV.80),1,,,,,
24800,1,10,99,15,Hand-knitted knitwear,1,,,,,
24801,1,10,99,15,Romantic Letter,1,,,,,
25623,1,0,1,1,Orb of Growth (LV.90),1,,,,,
25624,1,0,1,1,Orb of Growth (LV.90),1,,,,,
25625,1,0,1,1,Orb of Growth (LV.90),1,,,,,
25651,1,0,255,1,Play Point,1,,,,,
25652,1,0,255,1,Play Point,1,,,,,
25653,1,0,255,1,Play Point,1,,,,,
1053,2,5,99,1,Weight Reduction,125,,,,,
1054,2,5,99,1,Low Level XP Up,125,,,,,
1074,2,5,99,1,Beast-Steak,122,,,,,
1316,2,50,99,4,Glowworm,123,,,,,
5723,2,0,1,0,Promotion exam A,123,,,,,
1359,2,0,1,0,Promotion Exam B,123,,,,,
7551,2,85,99,5,Large Beast-Steak,122,,,,,
7726,2,185,99,7,Marbled Beast-Steak,122,,,,,
7727,2,250,99,8,Ambrosial Beast-Steak,122,,,,,
7728,2,25,99,3,Rotten Lump,122,,,,,
7729,2,75,99,3,Orb of Darkness,113,,,,,
7730,2,515,99,10,Eye Gem,113,,,,,
7731,2,915,99,12,Rainbow Eye Gem,113,,,,,
7732,2,25,99,3,Ape Pelt,107,,,,,
7733,2,50,99,4,Large Simian Thick Pelt,107,,,,,
7734,2,325,99,9,Blob Flesh,122,,,,,
7735,2,5,99,1,Undead Carrion,122,,,,,
7736,2,10,99,2,Saurian Tail,122,,,,,
7737,2,130,99,6,Saurian Gland,122,,,,,
7738,2,130,99,6,Superior Saurian Tail,122,,,,,
7739,2,325,99,9,White Lion Pelt,107,,,,,
7740,2,250,99,8,Giant Eyeball,122,,,,,
7741,2,325,99,9,Sinister Carrion,122,,,,,
7742,2,410,99,10,Moist Black Leather,107,,,,,
7743,2,757,99,11,Gold Thread,105,,,,,
7744,2,410,99,10,Mystery Organs,122,,,,,
7745,2,325,99,9,Cockatrice Poison Gland,122,,,,,
7746,2,610,99,12,Nightmare's Vocal Cords,122,,,,,
7747,2,370,99,7,Sphinx Claw,109,,,,,
7748,2,820,99,10,Sinister Horn,110,,,,,
7749,2,170,99,6,Colossus Horn,110,,,,,
7750,2,10,99,1,Small Horn,110,,,,,
7751,2,650,99,9,Corpse-Eater's Horn,110,,,,,
7752,2,20,99,3,Goblin Horn,110,,,,,
7753,2,205,99,10,Cracked Black Horn,110,,,,,
7754,2,1220,99,12,Dragon Horn,110,,,,,
7756,2,650,99,9,Angules Horn,110,,,,,
7758,2,260,99,6,Griffin Beak,110,,,,,
7759,2,370,99,7,Sharp Claw,109,,,,,
7760,2,20,99,3,Orc Tusk,109,,,,,
7761,2,650,99,7,Orc's War Tusk,109,,,,,
7762,2,170,99,5,Cyclops Tusk,109,,,,,
7763,2,1220,99,12,Dragon Fang,109,,,,,
7764,2,277,99,7,Ancient Grimoire,120,,,,,
7765,2,500,99,8,Water Dragon Fang,109,,,,,
7766,2,370,99,6,Ogre Claw,109,,,,,
7767,2,10,99,2,Dry Bone,108,,,,,
7768,2,5,99,1,Animal Bone,108,,,,,
7769,2,130,99,6,Black Skull,108,,,,,
7770,2,325,99,9,Thick Bone,108,,,,,
7771,2,50,99,3,Giant Bone,108,,,,,
7772,2,410,99,11,Cursed Skull,108,,,,,
7773,2,5,99,1,Animal Fur,106,,,,,
7774,2,10,99,2,Supple Fur,106,,,,,
7775,2,25,99,3,Ape Fur,106,,,,,
7776,2,130,99,6,Ogre Fur,106,,,,,
7777,2,185,99,7,Necrophagous Bristle,106,,,,,
7778,2,250,99,8,Beast Fur,106,,,,,
7779,2,130,99,5,Beast's Mane,106,,,,,
7780,2,325,99,9,Pure White Mane,106,,,,,
7781,2,260,99,10,Transmuted Fur,106,,,,,
7782,2,410,99,9,Silver Bristle,106,,,,,
7783,2,130,99,6,Harpy Flight Feather,112,,,,,
7784,2,370,99,7,Giant's Horn,110,,,,,
7785,2,500,99,8,Goat Horn,110,,,,,
7787,2,260,99,5,Large Fang,109,,,,,
7788,2,100,99,4,Crooked Fang,109,,,,,
7798,2,15,99,2,Small Fang,109,,,,,
7799,2,650,99,9,Behemoth Fang,109,,,,,
7800,2,820,99,10,Shadowy Claw,109,,,,,
7801,2,500,99,8,Beast Claw,109,,,,,
7802,2,1220,99,12,Spectral Dragon Claw,109,,,,,
7803,2,25,99,3,Fine Bleached Bone,108,,,,,
7804,2,85,99,5,Magick-Tinged Bone,108,,,,,
7806,2,410,99,12,Huge Dragon Bone Lump,108,,,,,
7807,2,185,99,7,Mutated Bone Lump,108,,,,,
7808,2,757,99,11,Witch's Grimoire,120,,,,,
7809,2,50,99,4,Giant Fur,106,,,,,
7810,2,85,99,4,Sphinx Hair,106,,,,,
7811,2,5,99,1,Bird Feather,112,,,,,
7812,2,10,99,1,Clear Insect Wing,112,,,,,
7813,2,10,99,2,Harpy Pinion,112,,,,,
7814,2,130,99,6,Griffin Feather,112,,,,,
7815,2,85,99,4,Sphinx Azure Pinion,112,,,,,
7816,2,325,99,9,Cockatrice Raven Pinion,112,,,,,
7818,2,410,99,10,Glossy Black Feather,112,,,,,
7819,2,610,99,12,Demonic Fowl Feather,112,,,,,
7820,2,250,99,8,Lindwurm Fin,112,,,,,
7822,2,405,99,11,Transmuted Gold Feather,112,,,,,
7823,2,505,99,11,Bright Gold Feather,112,,,,,
7824,2,10,99,2,Clear Water,119,,,,,
7825,2,25,99,3,Clear Spring Water,119,,,,,
7826,2,85,99,5,Stagnant Water,119,,,,,
7827,2,50,99,4,Red Liquor,119,,,,,
7828,2,85,99,5,White Liquor,119,,,,,
7829,2,185,99,7,Healing Drop,119,,,,,
7830,2,250,99,8,Energy Liquid,119,,,,,
7831,2,325,99,9,Blessed Drop,119,,,,,
7832,2,325,99,9,Magickal Potion,119,,,,,
7833,2,280,99,11,Alkahest,119,,,,,
7834,2,5,99,1,Slime Liquid,119,,,,,
7836,2,5,99,1,Insect Venom,119,,,,,
7837,2,185,99,7,Strong Acid Slime Piece,119,,,,,
7838,2,130,99,6,Undead Extract,119,,,,,
7839,2,25,99,4,Unrefined Demon Wine,119,,,,,
7840,2,50,99,4,Strong Viscous Liquid,119,,,,,
7841,2,85,99,5,Black Tar,119,,,,,
7842,2,325,99,9,Cockatrice Liquor,119,,,,,
7843,2,5,99,2,Coarse Sand,103,,,,,
7844,2,10,99,3,Polishing Sand,103,,,,,
7845,2,25,99,3,Silken Sand,103,,,,,
7846,2,185,99,7,Forest Chernozem,103,,,,,
7847,2,50,99,4,Hematite Sand,103,,,,,
7848,2,85,99,6,Blue Alluvial Gold,103,,,,,
7849,2,130,99,6,Magick Silt,103,,,,,
7850,2,330,99,10,Bone Meal,103,,,,,
7851,2,250,99,8,White Shining Sand,103,,,,,
7852,2,325,99,9,Sandcrystal,103,,,,,
7853,2,37,99,3,Iron Ore Fragment,102,,,,,
7854,2,15,99,2,Copper Ore,102,,,,,
7855,2,75,99,4,Iron Ore,102,,,,,
7856,2,127,99,5,Marble,102,,,,,
7857,2,277,99,7,Silver Ore,102,,,,,
7858,2,7,99,1,Bronze Ore,102,,,,,
7859,2,487,99,9,Gold Ore,102,,,,,
7860,2,504,99,10,Black Ore,102,,,,,
7861,2,195,99,6,Hematite,102,,,,,
7862,2,487,99,9,Mithril Ore,102,,,,,
7863,2,127,99,5,Drilled Ore,102,,,,,
7864,2,195,99,6,Rock Scale,102,,,,,
7865,2,80,99,4,Monster Gallstone,102,,,,,
7866,2,615,99,7,Golem Magickal Rock,102,,,,,
7867,2,615,99,7,Magick Medal,102,,,,,
7868,2,277,99,7,Phantom Ore,102,,,,,
7869,2,375,99,8,Lava Rock,102,,,,,
7870,2,757,99,10,High Quality Magick Medal,102,,,,,
7871,2,915,99,12,Alchemite,102,,,,,
7872,2,50,99,3,Dull Iron Ingot,101,,,,,
7873,2,20,99,2,Copper Ingot,101,,,,,
7874,2,100,99,4,Iron Ingot,101,,,,,
7875,2,370,99,7,Silver Ingot,101,,,,,
7876,2,10,99,1,Bronze Ingot,101,,,,,
7877,2,650,99,9,Gold Ingot,101,,,,,
7878,2,820,99,10,Black Iron Ingot,101,,,,,
7879,2,260,99,6,Red Chromium,101,,,,,
7880,2,650,99,9,Mithril Ingot,101,,,,,
7881,2,170,99,5,Drilled Plate Sheet,101,,,,,
7882,2,170,99,5,Jewel Steel Ingot,101,,,,,
7883,2,370,99,7,Bornite Ingot,101,,,,,
7884,2,500,99,8,Spirit Silver Ingot,101,,,,,
7885,2,820,99,10,Blue Steel Ingot,101,,,,,
7886,2,1010,99,11,Magick Gold Ingot,101,,,,,
7887,2,1220,99,12,Dark Metal,101,,,,,
7888,2,500,99,8,Red Alloy Ingot,101,,,,,
7889,2,820,99,10,Spiritual Will Fragment,102,,,,,
7890,2,1010,99,11,Phantom Metal,101,,,,,
7891,2,1010,99,11,Electrum Plate,101,,,,,
7892,2,820,99,10,Electrum,101,,,,,
7893,2,10,99,2,Fluorite,113,,,,,
7894,2,277,99,7,Agate,113,,,,,
7895,2,75,99,4,Peridot,113,,,,,
7896,2,127,99,5,Garnet,113,,,,,
7897,2,37,99,3,Amethyst,113,,,,,
7898,2,487,99,9,Emerald,113,,,,,
7899,2,195,99,6,Sapphire,113,,,,,
7900,2,375,99,8,Ruby,113,,,,,
7901,2,127,99,5,Crystal,113,,,,,
7902,2,375,99,8,Lapis Lazuli,113,,,,,
7903,2,195,99,6,Onyx,113,,,,,
7904,2,375,99,8,Topaz,113,,,,,
7907,2,75,99,4,Spinel,113,,,,,
7908,2,757,99,11,Smoky Quartz,113,,,,,
7909,2,915,99,12,Spirit Crystal,113,,,,,
7910,2,487,99,9,Pigeon Blood,113,,,,,
7911,2,515,99,10,Demonic Gem,113,,,,,
7912,2,127,99,4,Mist Gem,113,,,,,
7913,2,915,99,12,Flame Crystal,113,,,,,
7914,2,527,99,11,Star Sphene,113,,,,,
7916,2,75,99,4,Apophyllite,113,,,,,
7917,2,5,99,1,Animal Pelt,107,,,,,
7918,2,130,99,5,Strong Animal Leather,107,,,,,
7919,2,10,99,2,Lizardscale Pelt,107,,,,,
7920,2,130,99,6,Strong Lizardscale Pelt,107,,,,,
7921,2,185,99,7,Smooth Leather,107,,,,,
7922,2,610,99,12,Spectral Dragonscale,107,,,,,
7923,2,325,99,9,Beast Leather,107,,,,,
7924,2,85,99,5,Rugged Leather,107,,,,,
7925,2,250,99,8,Giant Tough Pelt,107,,,,,
7927,2,325,99,9,Smooth Dragonleather,107,,,,,
7928,2,250,99,8,Dragon Hide,107,,,,,
7929,2,325,99,9,Thick Dragonscale,107,,,,,
7930,2,610,99,12,Amber Dragonscale,107,,,,,
7931,2,610,99,12,Azure Dragonscale,107,,,,,
7932,2,325,99,9,Bluish Gray Dragonscale,107,,,,,
7934,2,10,99,1,Common Cloth,104,,,,,
7935,2,100,99,4,Leather Cloth,104,,,,,
7936,2,50,99,3,Linen,104,,,,,
7937,2,260,99,6,Hard Leather Cloth,104,,,,,
7938,2,170,99,5,Combat Fabric,104,,,,,
7939,2,370,99,7,Courtly Cloth,104,,,,,
7940,2,500,99,8,Protective Cloth,104,,,,,
7941,2,500,99,8,Dragonleather,104,,,,,
7942,2,650,99,9,Blow-Resistant Cloth,104,,,,,
7943,2,820,99,10,Sacred Blessed Cloth,104,,,,,
7944,2,20,99,2,Burial Shroud,104,,,,,
7945,2,370,99,7,Orcish Cloth,104,,,,,
7946,2,170,99,5,Bloodstained Red Cloth,104,,,,,
7947,2,650,99,9,Sinister Black Cloth,104,,,,,
7948,2,650,99,9,Cursed Cloth,104,,,,,
7949,2,1220,99,12,Witch's Velvet,104,,,,,
7950,2,1010,99,11,Mergan Cloth,104,,,,,
7951,2,15,99,2,Filament,105,,,,,
7952,2,37,99,3,Rough Thread,105,,,,,
7953,2,75,99,4,Leather Cord,105,,,,,
7954,2,127,99,5,Spun Yarn,105,,,,,
7955,2,195,99,6,Iron Thread,105,,,,,
7956,2,277,99,8,Strong Thread,105,,,,,
7957,2,277,99,7,Demon Thread,105,,,,,
7958,2,487,99,9,Drómi,105,,,,,
7959,2,615,99,10,Gleipnir,105,,,,,
7960,2,7,99,1,Spider Thread,105,,,,,
7961,2,7,99,1,Thin Wood,118,,,,,
7962,2,15,99,2,Brown Wood,118,,,,,
7963,2,37,99,3,Hard Wood,118,,,,,
7964,2,277,99,7,White Wood,118,,,,,
7965,2,75,99,4,Red Lumber,118,,,,,
7966,2,375,99,8,Rosewood,118,,,,,
7967,2,127,99,5,Cedar Wood,118,,,,,
7968,2,195,99,6,Pine Lumber,118,,,,,
7969,2,375,99,8,Sequoia Wood,118,,,,,
7970,2,487,99,9,Black Wood,118,,,,,
7971,2,100,99,4,Ent Branch,118,,,,,
7972,2,210,99,6,High Quality Wood,118,,,,,
7974,2,5,99,1,Baby Herb,114,,,,,
7975,2,25,99,3,Wild Herb,114,,,,,
7976,2,10,99,2,Lestania Herb,114,,,,,
7977,2,85,99,5,Yellow Thyme,114,,,,,
7978,2,130,99,6,Red Sage,114,,,,,
7979,2,185,99,7,Blue Flower,114,,,,,
7980,2,25,99,3,Purple Anise,114,,,,,
7981,2,85,99,5,Moonglow,114,,,,,
7982,2,50,99,4,Angelica,114,,,,,
7983,2,250,99,8,King Bay Leaf,114,,,,,
7984,2,325,99,9,Deenan Hyssop,114,,,,,
7985,2,50,99,4,Goblin's Leaf,114,,,,,
7986,2,325,99,9,Goblin's Flower,114,,,,,
7987,2,50,99,4,Ent Leaf,114,,,,,
7989,2,10,99,2,Small Nut,114,,,,,
7990,2,250,99,8,Bluecurrant,114,,,,,
7991,2,25,99,3,Green Seed,114,,,,,
7992,2,250,99,8,Ent Seed,114,,,,,
7993,2,5,99,1,Gala Mushroom,117,,,,,
7994,2,10,99,2,Quality Gala Mushroom,117,,,,,
7995,2,185,99,7,High Quality Gala Mushroom,117,,,,,
7996,2,25,99,3,Stagnant Shroom,117,,,,,
7997,2,250,99,8,Fiend's Perch,117,,,,,
7998,2,85,99,5,Moonlight Mushroom,117,,,,,
7999,2,325,99,9,Pearl Mushroom,117,,,,,
8000,2,50,99,4,Troll's Poisonous Moss,117,,,,,
8001,2,325,99,9,Troll's Blue Poisonous Moss,117,,,,,
8002,2,15,99,2,Blank Scroll,120,,,,,
8003,2,75,99,4,Scroll of Power,120,,,,,
8004,2,75,99,4,Scroll of Protection,120,,,,,
8005,2,75,99,4,Scroll of Sorcery,120,,,,,
8006,2,75,99,4,Scroll of Magickal Protection,120,,,,,
8007,2,277,99,7,Scroll of Great Strength,120,,,,,
8008,2,277,99,7,Scroll of Defense,120,,,,,
8009,2,277,99,7,Scroll of Great Sorcery,120,,,,,
8010,2,277,99,7,Scroll of Magickal Defense,120,,,,,
8011,2,127,99,5,Scroll of Fire,120,,,,,
8012,2,127,99,5,Scroll of Ice,120,,,,,
8013,2,127,99,5,Scroll of Thunder,120,,,,,
8014,2,195,99,6,Scroll of Holy,120,,,,,
8015,2,195,99,6,Scroll of Darkness,120,,,,,
8016,2,10,99,2,White Seashell,123,,,,,
8017,2,410,99,5,Beautiful Conch Shell,123,,,,,
8018,2,85,99,10,Large Scallop Shell,123,,,,,
8019,2,185,99,7,Broken Dagger,123,,,,,
8020,2,325,99,9,Orc Decoration,123,,,,,
8021,2,610,99,12,Ancient Knight's Emblem,123,,,,,
8022,2,410,99,11,Demon Arming Points,123,,,,,
8023,2,250,99,11,Mergan Ring,123,,,,,
8024,2,130,99,6,Rusted Plate,123,,,,,
8025,2,190,99,10,Chipped Gold Lump,123,,,,,
8026,2,50,99,4,Mysterious Gold Lump,123,,,,,
8027,2,220,99,11,Training Stakes,123,,,,,
8028,2,85,99,5,Large Metal Plate,123,,,,,
8029,2,505,99,10,Dirty Sheet Metal,123,,,,,
8030,2,505,99,11,Exquisite Metal Plate,123,,,,,
8031,2,505,99,11,Alchemized Armor Plate,123,,,,,
8032,2,610,99,12,Golden Dragon King Wedge,123,,,,,
8033,2,210,99,11,Aliment Extractant,123,,,,,
8034,2,130,99,6,Goblin Gunpowder,123,,,,,
8035,2,25,99,3,Attack Upgrade Rock,126,,,,,
8036,2,500,99,7,Quality Attack Upgrade Rock,126,,,,,
8052,2,2000,99,8,White Dragon Attack Upgrade Rock,126,,,,,
8067,2,25,99,3,Defense Upgrade Rock,127,,,,,
8068,2,500,99,7,Quality Defense Upgrade Rock,127,,,,,
8084,2,2000,99,8,White Dragon Defense Upgrade Rock,127,,,,,
8135,2,100,99,1,Red Dye,128,,,,,
8136,2,100,99,1,Green Dye,128,,,,,
8137,2,100,99,1,Blue Dye,128,,,,,
8138,2,100,99,1,Yellow Dye,128,,,,,
8139,2,100,99,1,Pink Dye,128,,,,,
8140,2,100,99,1,Black Dye,128,,,,,
8141,2,2000,99,15,Rainbow Dye,128,,,,,
8142,2,2000,99,15,Color Restorer,128,,,,,
9059,2,515,99,10,Gold-Striped Hardwood,118,,,,,
9060,2,20,99,2,Lead Ore,102,,,,,
9061,2,127,99,5,Pyrite,102,,,,,
9062,2,375,99,8,Cerussite,102,,,,,
9063,2,130,99,6,Coconut-Scented Milkcap,117,,,,,
9064,2,250,99,8,Northern Oregano,114,,,,,
9065,2,330,99,10,Zandoratalis,114,,,,,
9159,2,557,99,11,Alchemic Wood,118,,,,,
9193,2,100,99,6,Crest of Lightness,124,,,,,
9194,2,100,99,11,Crest of Unburdening,124,,,,,
9195,2,100,99,3,Crest of Power,124,,,,,
9196,2,100,99,7,Crest of Greater Power,124,,,,,
9197,2,100,99,9,Crest of Sheer Power,124,,,,,
9198,2,100,99,10,Crest of Herculean Power,124,,,,,
9199,2,100,99,3,Crest of Magick,124,,,,,
9200,2,100,99,7,Crest of Greater Magick,124,,,,,
9201,2,100,99,9,Crest of Sheer Magick,124,,,,,
9202,2,100,99,10,Crest of Superior Magick,124,,,,,
9203,2,100,99,6,Crest of Increased Attack,124,,,,,
9204,2,100,99,9,Crest of Amplified Attack,124,,,,,
9205,2,100,99,6,Crest of Dazzling,124,,,,,
9209,2,100,99,3,Crest of Flesh Cutting,124,,,,,
9210,2,2500,99,15,Crest of Flesh Cutting II,124,,,,,
9211,2,100,99,3,Crest of Beast Hunting,124,,,,,
9212,2,2500,99,15,Crest of Beast Hunting II,124,,,,,
9213,2,100,99,6,Crest of Demon Slaying,124,,,,,
9214,2,2500,99,15,Crest of Demon Slaying II,124,,,,,
9215,2,100,99,3,Crest of Massacre,124,,,,,
9216,2,2500,99,15,Crest of Massacre II,124,,,,,
9217,2,100,99,3,Crest of Fracturing,124,,,,,
9218,2,2500,99,15,Crest of Fracturing II,124,,,,,
9219,2,100,99,3,Crest of Mutilation,124,,,,,
9220,2,2500,99,15,Crest of Mutilation II,124,,,,,
